"Generation","Hard Engage","Team Fight","Poke"
1,95.19999999999999,85.94320987654322,0
2,95.19999999999999,85.94320987654322,0
3,95.19999999999999,85.94320987654322,0
4,95.19999999999999,85.94320987654322,0
5,95.19999999999999,85.94320987654322,0
6,95.19999999999999,85.94320987654322,0
7,94.91764705882353,84.37037037037037,0
8,94.91764705882353,84.37037037037037,0
9,95.60188235294117,85.45061728395062,0
10,94.91764705882353,84.37037037037037,0
