Username,summonerId,266,103,84,12,32,34,1,523,22,136,268,432,53,63,201,51,164,69,31,42,122,131,119,36,245,60,28,81,9,114,105,3,41,86,150,79,104,120,74,420,39,427,40,59,24,126,202,222,145,429,43,30,38,55,10,141,85,121,203,240,96,7,64,89,876,127,236,117,99,54,90,57,11,21,62,82,25,267,75,111,518,76,56,20,2,61,516,80,78,555,246,133,497,33,421,526,58,107,92,68,13,360,113,235,147,875,35,98,102,27,14,15,72,37,16,50,517,134,223,163,91,44,17,412,18,48,23,4,29,77,6,110,67,45,161,254,112,8,106,19,498,101,5,157,777,83,350,154,238,115,26,142,143
Broken Blade,IXwMQmmvJByKJjxWexRm5GmV2o-Jtb1nap6uLNZjTy7co7E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20213296122794777,0,0.015050333898136151,0,0.11930628924548989,0,0.0951858865743048,0,0.023821389414930727,0.2900428585667298,0.02521678461078441,0,0.017940795375261637,0.022326323133658926,0,0,0,0,0.01943586165653344,0.02521678461078441,0,0,0,0.6363998803946975,0,0.014153294129373068,0,0,0,0,0,0.17920861158178011,0,0,0,0,0,0,0,0.13704774244991527,0.1717332801754211,0.0839230539220572,0,0.38592644273896143,0,0,0,0,0.026811521977474335,0,0,0.028007575002491777,0,0,0,0,0,0.02013355925446028,0.6503538323532343,0,0,0,0,0,0,0.13146616166650055,0,0,0,0.011761188079338184,0,0,0.15588557759394,0,0,0.03837336788597628,0,0,0.020831256852387122,0,0,0,0,0.12448918568723213,0.5078241802053224,0,0,0,0.14761287750423602,0,0,0,0,0,0.06967008870726603,0.012558556762683146,0.1436260340875112,0,0.2476826472640287,0.14930728595634407,0.056015150004983555,0,0,0,0.016047044752317354,0,0,0,0.02890461477125486,0,0,0.319246486594239,0,0,0,0.8865743047941792,0.07674673577195255,0,0,0,0,1.0,0,0,0.20342868533838335,0.22126980962822684,0,0,0.11601714342669192,0,0,0,0,0.5141034585866641,0,0,0,0,0.1050533240306987
Spica,RKkBxHTlS9i0NORjntxzwJUhmcWfQhDHF_Ada2DaNDKEo2U,0,0.007150715071507151,0.0032253225322532255,0,0,0,0,0,0,0,0,0,0,0,0.050705070507050705,0.029677967796779677,0.0037753775377537754,0,0.014426442644264426,0,0.02387738773877388,0,0.017001700170017002,0.07275727572757276,0.017251725172517253,0,0.062106210621062106,0.03442844284428443,0,0,0,0.0351035103510351,0.004875487548754875,0.0063256325632563256,0,0,0,0.15964096409640965,0,0.017026702670267027,0.04357935793579358,0,0,0,0,0.044954495449544954,0,0,0.0051755175517551755,0,0,0,0,0.03627862786278628,0.04307930793079308,0.0022502250225022503,0,0.0968096809680968,0,0,0,0.027127712771277127,0.006725672567256725,0,0,0.007025702570257026,0,0,0.11623662366236624,0,0,0.005050505050505051,0.16314131413141314,0.09860986098609861,0,0,0.026502650265026503,0,0,0.032978297829782975,0,0,0,0.0029502950295029503,0,0,0.0391039103910391,0,0,0.009625962596259627,0,0,0.005225522552255226,0,0,0,0,0.03122812281228123,1.0,0,0,0,0.03702870287028703,0,0,0,0,0,0.0022502250225022503,0.0031503150315031502,0.03602860286028603,0.01845184518451845,0.06213121312131213,0.03745374537453745,0.014276427642764277,0.017076707670767077,0.038203820382038206,0.021652165216521652,0.0040254025402540255,0,0,0,0.021052105210521053,0,0,0.08008300830083008,0,0,0.035703570357035704,0.2223972397239724,0.019251925192519254,0.019576957695769576,0,0.014101410141014101,0.024927492749274926,0.25085008500850087,0.0034503450345034505,0,0.05103010301030103,0.0555055505550555,0,0.05325532553255326,0.029102910291029103,0,0,0.017126712671267127,0.018126812681268128,0.12896289628962895,0.015401540154015401,0.0032753275327532753,0,0.04632963296329633,0.026352635263526353
Doublelift,iN4SjFegWWFlV3Lna927yyxuOpTHUzya8g0iGaMdx69-pJY,0.0017768679631525077,0.0011709314227226202,0.0033940634595701125,0.03522620266120778,0.0053101330603889454,0.005387922210849539,0,0.2544564994882293,0.4728393039918117,0,0.011349027635619242,0.027373592630501535,0.16642374616171954,0.0011832139201637666,0.020921187308085978,0.7227185261003071,0.008728761514841352,0.0536949846468782,0.03236028659160696,0.1395783009211873,0.00390992835209826,0,0.08847492323439099,0.011914022517911975,0.002174002047082907,0.0006673490276356193,0.0013510747185261002,0.584532241555783,0.000872057318321392,0.005355168884339815,0,0.005748208802456499,0.010968270214943706,0.009719549641760491,0.008925281473899692,0.0802906857727738,0.07150460593654043,0.0017113613101330603,0.0168474923234391,0.0034554759467758443,0.016573183213920165,0.0038894575230296827,0.027197543500511772,0.05138587512794268,0.0038607983623336747,0.007361310133060389,1.0,0.14481473899692937,0.39757625383828044,0.3335844421699079,0.0255885363357216,0.025514841351074718,0.012696008188331628,0.005940634595701126,0.00395496417604913,0.02526919140225179,0.018088024564994882,0.02052405322415558,0.0137482088024565,0,0.27441965199590584,0.0044421699078812694,0.18475332650972365,0.008319344933469806,0,0.001150460593654043,0.7458792221084954,0.004507676560900717,0.0008188331627430911,0.0031320368474923236,0.008483111566018423,0.022616171954964175,0.002955987717502559,0.3762088024564995,0,0.0007737973387922211,0.011914022517911975,0.004708290685772774,0,0.002231320368474923,0.00655885363357216,0.000998976458546571,0.0016949846468781987,0.01339611054247697,0.0004953940634595701,0.016147389969293758,0.012970317297850562,0.007172978505629478,0.038714431934493344,0.009473899692937564,0,0.024122824974411462,0.004188331627430911,0.002002047082906858,0.010083930399181167,0,0,0.005113613101330604,0.0061617195496417605,0,0,0.017576253838280452,0.02706243602865916,0.21805117707267144,0.0007860798362333675,0.0019365404298874104,0.0025220061412487204,0.0030624360286591605,0.006259979529170932,0.0005158648925281474,0.013649948822927329,0.26022517911975435,0.010174002047082907,0.05573797338792221,0.002337768679631525,0.02170317297850563,0.0044503582395087,0.05914022517911975,0.002214943705220061,0.005875127942681678,0.00526100307062436,0.0055107471852610035,0.0034472876151484134,0.014382804503582395,0.44427430910951893,0.026976458546571137,0,0.008069600818833162,0.22642784032753327,0.001473899692937564,0.0047737973387922215,0.35927123848515863,0.5250522006141248,0.004912998976458547,0.002550665301944729,0.053629477993858754,0.01181166837256909,0.06292732855680655,0.008356192425793245,0.007140225179119755,0.5930194472876151,0.00872057318321392,0.00476560900716479,0.054472876151484134,0,0.002804503582395087,0.002968270214943705,0.010464687819856704,0.0025220061412487204,0.013175025588536336,0,0.0033981576253838282,0.0008188331627430911
Biofrost,15lb-LeAnsafir4RNX_2T9Bfyskc9zsvVl54_qaNECD1FeA,0.0003464669990183435,0.09165976940696399,0.0017948915365811407,0.19642754027678863,0.0003921813947221527,0.0002887224991819529,0.03852039343252555,0.001727522953438685,0.035301137566646774,0.0006544376648124266,0.011517621696533404,0.21647691182414874,0.03850595730756645,0.01593988797567032,0.17827170711989682,0.02452216426385387,0.0002935345408349855,0.012925143880045425,0.005690239254710989,0.07200739129597906,0.0007723326853117241,0,0.0022857197851904607,0.002184666910476777,0.00842107289280696,0.023295093642330567,0.02593449848901892,0.33600321444382425,0.015283044290031375,0.008057763748003002,0.0038159490308548112,0.01428454564702712,0.017845456470271207,0.000447519873732027,0.010632206032375417,0.028289992878178353,0.007812349623698343,0.004643620195176409,0.013844243835774643,0.0028198564086770734,0.00811791426866591,0.006633399418705368,0.0880555502088426,0.00022857197851904607,0.007153099917232884,0.003736550343579774,0.024382615055915925,0.007328739437568572,0.04466777664427463,0.028205782149250284,0.26270138394317943,0.0014797028083075087,0.012422285527303524,0.0003368429157122784,0.0002815044367024041,0.014849960541258445,0.03181240736819818,0.003649933593825188,0.008541373934132774,0,0.004874598194521971,0.08244711566223317,0.013889958231478452,0.13675100571670548,0.001150077955074779,0.012455969818874752,0.13735251092333456,0.15991376821357767,0.021918849729563258,0.0038881296556502994,0.046234096202336726,0.07723086251034589,0.004487228841452851,0.02917781456316286,0.002875194887686948,0.014460185167362808,0.08074365291705965,0.14639914923103575,0,0.1275431640136277,0.0038544453640790713,0.006554000731430331,0.003969934363751853,0.003440609781918272,0.0002911285200084692,0.022587723519334784,0.001024964872095933,0.0004403018112524782,0.006809038939041057,0.15628548880719112,0.0005485727484457106,0.014176274709833889,0.14939223913922198,0.0011765441841664582,0.00040902354050776664,0,0.00222797528535407,0.0030051200123188265,0.00045473793621157585,0.002788578137932362,0.016052970954516584,0.010329047408234366,0.006900467730448675,0.04036581140646353,0.00046195599869112465,0.018548014551613957,0.0041215136758223775,0.05598088657055415,0.0017251169326121688,0.000271880353396339,0.0004186476238138317,0.04427559524955248,0.0009888745596981887,0.025467730448674765,0.07249340750293534,0.0020042153484880567,0.00019969972860085078,0.0007025580813427521,0.17394568167382057,0.0030508344080226357,0.0032312859700113564,0.06916828672068985,0.01070679267799742,1.0,0.021064712336149982,0.018754932342694357,0,0.012208149673743576,0.023728177391103496,0.0008661674975458587,0.0006351894982002964,0.03544790483706427,0.018369969010451754,0.006662271668623564,0.0055218177968548495,0.00027669239504937157,0.023612688391430717,0.0018815082863357264,0.004157603988220122,0.004196100321444383,0.018415683406155563,0.026759763632514002,0.0018309818489788848,0.019281850903701422,0,0.001648124266163648,0.010586491636671608,0.0001612033953765904,0.003457451927703886,0.02785209708775239,0.0059982099205050715,0.0005822570400169384,0.1497796084922911
Treatz,TE94lyyO81hOcBNKMii83on0eWmZWnGA9gm6Bvtyz18txtXb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solo,gsfuxoJXQu-rFbS1CA9JVjc9uZHCzfcXsubKE3YigvIf214,0.005808710413240677,0.1728290276377911,0.051535727547610204,0.12240729934751472,0.041439004120029,0.35497674747581914,0.18869025515887752,0.006348027514013403,0.47537707990734357,0.20207592877477765,0.059086166958428374,0.014013403356143794,0.2374763496189415,0.13649143281523526,0.0140045620921967,0.31851537495800397,0.001078634201545453,0.23161459162201828,0.05509875691828904,0.21277385815076122,0.0028380457270171344,0.022792778455608013,0.10848230863084186,0.024172015631354658,0.021563842766961966,0.005357805951938889,0.009203755768924725,1.0,0.3097978887061694,0.029609392958817392,0.008505295917104309,0.06241932346648277,0.006162360971124432,0.036479055045709335,0.03906954538220784,0.009106501865506694,0.0029618234222764488,0.07824518593178081,0.500194507806836,0.010361961345994023,0.011139992573338284,0.1305235796509469,0.07401906176506994,0.006462963945325624,0.026285077714710094,0.15915159231163686,0.28351281099145936,0.01762948031050519,0.13357381571269428,0.06219829186780542,0.05898891305501035,0.17202447261860557,0.07787385284600286,0.004668187364065567,0.05510759818223613,0.05456828108146341,0.8855056318851343,0.9282531430693332,0.04624865170724807,0,0.14961186851272257,0.8635969798242357,0.042632574752886676,0.025507046487365834,0.004226124166710873,0.313802981274203,0.015587148338726504,0.014508514137181051,0.5039962513040864,0.10390253390624724,0.04781355542588368,0.030413947978002936,0.1482945201846056,0.11253160751861085,0.013642070270365852,0.032783406715824095,0.33397874560147117,0.05085495022368398,0.017532226407087157,0.03525896062101038,0.011193040157020847,0.4513023181794069,0.0012554594804873305,0.04021890969533005,0.006860820822944848,0.40856364825915514,0.0037663784414619914,0.04364047884285537,0.002802680671228759,0.5742931409474299,0.002015808179937404,0.2385461425565399,0.0009106501865506693,0.03740738776015419,0.002210315986773469,0,0.0024755539051862854,0.014384736441921737,0.0009371739783919509,0.0023340936820327833,0.0785546301699291,0.037955546124874014,0.029688964334341237,0.14832988524039398,0.0016975226778420244,0.06815730376814669,0.18129011723515995,0.020768129011723514,0.11483033614485527,0.037849450957508884,0.0070464873658338196,0.03841529185012289,0.0024313475854508162,0.14903718635616148,0.04581542977384047,0.1331494350432338,0.00574682156561102,0.1736954715046063,0.6391880183190989,0.18329708415115026,0.011281452796491787,0.01564019592240907,0.16910685551606458,0.0010874754654925467,0.08889890898802894,0.006171202235071526,0.015507576963202659,0.4601258995986066,0.1407706045656287,0.0031828550209537956,0.019627605962548405,0.2643449507541598,0.04929888776899546,0.254946687178399,0.32102629391897863,0.007895248704754831,0.012448499637508178,0.007612328258447828,0.015277704100578219,0.0011316817852280161,0.06767103425105653,0.11669584283769208,0.30014322847594294,0.031740137570067016,0,0.0014146022315350202,0.0008752851307622937,0.0005923646844552897,0.01910597138966987,0.05161529892313405,0.10364613725178151,0.0028999345746467914,0.27472459462804805
Santorin,HbnpR6Xc1nS8YOemnp2dcqj1dDXbBeYM_wO_LMaLWU7jKA4,0.45222330069096744,0.005170243232074728,0.05601737509249738,0.008898968834388845,0.045042620871253256,0.38584621889925713,0.20509912836233987,0.006900064387787463,0.5167167994464572,0.2196488463053903,0.06422441546460113,0.007793805318239042,0.008745206953881045,0.08546277520974081,0.04236139807989852,0.012435492086068213,0.33877586322880726,0.251756248978925,0.001700990803117522,0.003277050078322458,0.003959368423075814,0.024774882996819052,0.11791614211441806,0.02627406133177009,0.03554782474989669,0.3604082377927482,0.27696358726467224,0.045609617805625766,0.02329492489693149,0.0321842836137886,0.009244933065531391,0.005900612164486772,0.006698251919620977,0.03965134493594857,0.04246710937274763,0.28464207117253043,0.4632364953823385,0.3454260645607696,0.5436923993580441,0.011263057747196248,0.01210874808998914,0.0823490971294579,0.009071950949960118,0.17419299038027236,0.1241915488626426,0.0083223617824846,0.30816763889022364,0.0191625743582844,0.020969276454251035,0.0676071768357727,0.06266757642445966,0.7225655169762726,0.08464591521954314,0.0010763331635545903,0.0598998625753193,0.11171761630644743,0.9625109315086924,0.23481361177047194,0.38130063330674535,0,0.1626224088720605,0.001768261625839684,1.0,0.015501119578692447,0.0045936361801704835,0.0012877557492528135,0.2475662377350875,0.02893606388806135,0.016317979568890126,0.11293810123297808,0.05197151561163593,0.019498928471895213,0.16119050135983162,0.12231757594395379,0.014828411351470828,0.009043120597364906,0.0024121395004660907,0.0552773960425536,0.003161728667941609,0.018461035778467572,0.11115061937207492,0.19473942166312694,0.12358611145814313,0.07015385798168311,0.28977387393447823,0.4440931412591176,0.009158442007745755,0.10274176653180468,0.00776497496564383,0.0016625503329905725,0.011541751155616634,0.25929058112380715,0.0009898421057689536,0.040660407276781,0.6156241290830987,0,0.011964596327013079,0.09045042620871253,0.18141979876413888,0.001585669392736673,0.08538589426948692,0.04125623456374872,0.26913134147630624,0.1612289418299586,0.0018451425660935834,0.014165313241780947,0.19705545998827564,0.005487377110622063,0.0013742468070384501,0.04114091315336787,0.007659263672794718,0.04175596067539906,0.0367586995588956,0.007024995915700049,0.04979962904946327,0.14472837002796543,0.14561250084088528,0.18880036902851322,0.01059034951997463,0.12174096889204955,0.01226250997049694,0.017000297913643485,0.01830727389795977,0.0011820444564037019,0.0966297317816197,0.019595029647212586,0.016856146150667422,0.010724891165418953,0.1530122913403231,0.003459642311425469,0.05226942925511979,0.06571398368202043,0.0035173030166158934,0.27711734914518005,0.3489433675773855,0.02553408228182631,0.013531045484686277,0.008274311194825914,0.011282277982259723,0.02269909760996377,0.07355583958791816,0.13946202562057333,0.08854762293742853,0.03450032193893731,0,0.0015376188050779862,0.01646213133186619,0.025168897815620286,0.05561375015616441,0.05610386615028302,0.11265940782455769,0.0031521185504098715,0.009369864593443978
PowerOfEvil,VtwOLHo1tpUFjbAfS1XsL_J30PK_EorRHMmJXyzrnHnZtSo,0.8280455401291594,0.018159742385049887,0.10257087050625562,0.0430414049165039,0.023773073606785267,0.7065054813563497,0.0344366432631227,0.012634394411304088,0.42175649756286404,0.40218902320998084,0.11759840926287635,0.0070386598391666225,0.057611430783578804,0.15648700487427195,0.07756603142761619,0.10821939502718682,0.6203170916257544,0.009730947227647856,0.0031146069788312307,0.18182618029527178,0.007249819634341621,0.3109503950447835,0.13913670837072623,0.048109240000703865,0.08763131499762446,0.6599271498706646,0.5071354414119552,0.22814056203698815,0.002815463935666649,0.05893117950342255,0.016927976913195728,0.010804342853120767,0.01226486476974784,0.04200320259022682,0.07775959457319326,0.5211951644406905,0.12585123792429923,0.6324939731475128,0.07350120537049745,0.020623273328758206,0.12669587710499922,0.15078569040454698,0.016611237220433228,0.31895687061183553,0.019197944711326964,0.015238698551795738,0.7189639092716746,0.423445775924264,0.42900631719720567,0.6449875943620335,0.15228140562036988,1.32305688996815,0.044220380439564305,0.0019708247549666542,0.024353763043516514,0.12791004592725544,1.7624100371289306,0.5590807510250049,0.6981822660965352,0,1.0,0.034929349451864364,0.05518309313906632,0.32803674180436043,0.008411198507804115,0.0023579510461208186,0.5643597459043798,0.05298351193932675,0.029879111017262313,0.20679582607471536,0.09516268102553274,0.048742719386228865,0.03158598602826022,0.08427035492442239,0.002586707490893734,0.01655844727163948,0.027767513065512325,0.10121592848721603,0.04165126959826849,0.013584613489591581,0.09449400834081191,0.06510760351229126,0.06804624399514332,0.07636945925495786,0.5305917753259779,0.12145207552482007,0.02887610199018107,0.18812578085132592,0.018881205018564464,0.05152299002269968,0.3029439194777314,0.09560259726548065,0.24909817170810677,0.07445142444878496,0.27193862288620246,0,0.021907828749406114,0.034049516971968535,0.33218955110946874,0.0029034471836562317,0.002181984550141653,0.07554241672385578,0.0701402452972954,0.2952189903042461,0.0033785567227999787,0.025937461507329004,0.360819300005279,0.017667036196308224,0.0025163208925020678,0.07533125692868078,0.014024529729539496,0.5060620457864823,0.06730718471203083,0.00316739692762498,0.0911858382164036,0.26500554294462336,0.14467965299406993,0.018265322282637386,0.019391507856904047,0.22291435710640695,0.022453324886941527,0.03850146932024143,0.014886765559837407,0.5334776258600362,0.4477995389677805,0.03587956853015186,0.03086452339474564,0.045663305706593466,0.32865262454028754,0.00633479385524996,0.09570817716306815,0.2127610902884091,0.4481866652589347,0.025532738566576924,0.6389343469003502,0.04675429798166429,0.024776082633866513,0.015150715303806156,0.020658466627954036,0.04156328635027891,0.3986520966407996,0.25536257896496506,0.053493814777666335,0.6144398106600504,0,0.002815463935666649,0.03014306076123106,0.016435270724454065,0.021239156064685284,0.10272924035263686,0.2062855232363758,0.005771701068116631,0.01715673335796864
WildTurtle,ZwXMuHgw18rA78MxTODdd4HMZTlQHJdHo0vVHnjmVYk6,0.08746690956704904,0.01752298539751217,0.04059093108650479,0.005140758873929009,0.00769121288890154,0.005300162249864792,0.008949360963251829,0.3276308673251544,0.09089408214966839,0.001081665765278529,0.009598360422418946,0.061848509863083885,0.023193191198656458,0.03531354074748797,0.006267968460903476,0.544055108024252,0.17263954911616522,0.029927983831943297,0.011038683783552987,0.12227377529816971,0.02456519882724659,0.012410691412143121,0.2715094930403347,0.015564601064586831,0.0314707807918932,0.032307648515556064,0.0010418149212945832,1.0,0.005789758333096126,0.02017022003358857,0.005476644558936552,0.013657453531069426,0.03235888531496399,0.008778571631892062,0.001303691896046227,0.021872420369474253,0.07259685178332527,0.042987674703253535,0.08777433036349663,0.0006546924368791096,0.12325866044234436,0.04878312601406166,0.01369161139734138,0.03939540576698642,0.0015826478039338476,0.03373658592126612,0.6074862656912698,0.0693347755543537,0.6525917281033845,0.3378725342290285,0.0130881557598702,0.04934673080754889,0.00864763314451624,0.0011727534086704051,0.013509436110557627,0.07326862315334036,0.026979021377131308,0.047997495089806726,0.027035951154251232,0,0.27119068628846316,0.025681022458797075,0.1445617830406194,0.013253252113517976,0.002721243346332299,0.0031026728530357804,0.5480003415786627,0.0038199880447468046,0.01770516068429592,0.012126042526543509,0.0034100936494833624,0.0008881045230707922,0.024792917935726282,0.3020637044205972,0.0012353761635023198,0.02282314764737696,0.0018900686003814294,0.01605989012553016,0.013475278244285674,0.006592468190487034,0.0077936864877174005,0.021064017534371354,0.0010019640773106374,0.015200250491019328,0.007412256981013919,0.07939426717144403,0.04017534371352936,0.14473826534969117,0.001502946115965956,0.028111923941817767,0.0980103042896587,0.04780962682531098,0.0383820557342518,0.012154507415103469,0.01800688850303151,0,0.021917964191170192,0.01711878397996072,0.008846887364435969,0.01658933705274544,0.050997694344026644,0.024439953317582763,0.011084227605248926,0.05349691155959124,0.0010930517207025133,0.04302183256952549,0.11673450798440124,0.0011727534086704051,0.0010076570550226296,0.024371637585038856,0.03765904756482878,0.14291081950414164,0.021775639748370386,0.02934730010532009,0.0006717713700150864,0.08159744954598502,0.017938572770487604,0.20582960917708007,0.0021120947311491275,0.02917651077396032,0.007264239560502121,0.005453872648088583,0.005499416469784521,0.04611311946713729,0.2776009791921665,0.011995104039167686,0.00998548290683442,0.03156756141299707,0.23077054453331816,0.004941504654009279,0.00282371694514816,0.22504340895505395,0.39078876206199653,0.04844724032905411,0.0017534371352936153,0.003467023426603285,0.2054595656258006,0.013651760553357433,0.006478608636247189,0.0009450343001907147,0.4556260852238764,0.007645669067205602,0.03031510631635877,0.5304090404486066,0,0.0009108764339187612,0.007662748000341579,0.006575389257351057,0.020289772565540407,0.06493410378298368,0.017819020238535765,0.022100139477953945,0.005550653269192451
